Ti:,A_X:,A_Y:,A_Z:,R_X:,R_Y:,R_Z:,H:,Vin:,Temp:,Pressure:,
44742.00,10.17,-1.96,-1.03,-0.05,-0.01,-0.01,-20.11,7.57,21.52,1010.38,
44746.00,10.19,-1.99,-1.10,-0.05,-0.01,-0.01,-20.11,7.57,21.52,1010.38,
44769.00,10.22,-2.00,-1.08,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44774.00,10.19,-2.02,-1.03,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44778.00,10.21,-1.99,-1.04,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44782.00,10.18,-1.96,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44786.00,10.18,-1.94,-1.04,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44789.00,10.14,-2.01,-1.09,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44793.00,10.19,-2.00,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44796.00,10.19,-2.00,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44801.00,10.19,-2.00,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44806.00,10.20,-2.03,-1.08,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44810.00,10.17,-1.98,-1.07,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44813.00,10.19,-2.00,-1.04,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44817.00,10.21,-1.99,-1.04,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44820.00,10.18,-2.00,-1.02,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44824.00,10.17,-2.00,-1.01,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44827.00,10.16,-2.01,-1.10,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44832.00,10.21,-2.02,-1.07,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44836.00,10.21,-2.00,-1.04,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44839.00,10.16,-1.99,-1.07,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44844.00,10.18,-1.97,-1.06,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44847.00,10.17,-1.94,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44851.00,10.19,-1.96,-1.07,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44855.00,10.19,-1.96,-1.07,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44859.00,10.19,-1.98,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44863.00,10.17,-1.98,-1.08,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44867.00,10.19,-2.01,-1.11,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44870.00,10.19,-1.99,-1.04,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44874.00,10.21,-1.96,-1.03,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44877.00,10.18,-1.94,-1.05,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44881.00,10.19,-1.99,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44887.00,10.20,-1.99,-1.00,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44890.00,10.18,-1.97,-1.12,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44894.00,10.18,-1.96,-1.11,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44897.00,10.21,-1.99,-1.07,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44901.00,10.18,-2.01,-1.05,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44905.00,10.17,-2.01,-1.14,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44908.00,10.19,-2.00,-1.05,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44913.00,10.20,-1.98,-1.02,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44917.00,10.17,-1.99,-1.03,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44920.00,10.19,-1.99,-1.06,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44924.00,10.17,-2.03,-1.03,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44928.00,10.17,-1.97,-1.08,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44932.00,10.18,-1.97,-1.11,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44935.00,10.17,-1.93,-1.03,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44940.00,10.18,-2.01,-1.05,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44944.00,10.19,-1.96,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44947.00,10.16,-1.94,-1.06,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44951.00,10.21,-1.98,-1.00,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44954.00,10.19,-1.99,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44958.00,10.18,-2.02,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44962.00,10.19,-1.99,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44967.00,10.18,-1.98,-1.10,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44971.00,10.18,-1.96,-1.05,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44975.00,10.16,-1.98,-1.03,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44978.00,10.19,-1.98,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44982.00,10.17,-1.97,-1.02,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44986.00,10.19,-2.01,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
44989.00,10.17,-1.99,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44994.00,10.17,-2.00,-1.02,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
44998.00,10.15,-1.98,-1.07,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45001.00,10.16,-1.98,-1.04,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45005.00,10.18,-2.01,-1.07,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45008.00,10.18,-2.01,-1.04,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45012.00,10.17,-1.98,-1.07,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45016.00,10.15,-1.98,-1.08,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45021.00,10.19,-2.01,-1.10,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45025.00,10.18,-2.00,-1.08,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45028.00,10.16,-1.98,-1.05,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45032.00,10.21,-1.98,-1.05,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45036.00,10.19,-1.96,-1.03,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45039.00,10.18,-2.01,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45043.00,10.16,-1.98,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45048.00,10.21,-2.01,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45051.00,10.18,-1.96,-1.09,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45056.00,10.15,-1.98,-1.08,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45059.00,10.17,-1.95,-1.02,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45063.00,10.17,-2.02,-1.02,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45066.00,10.21,-2.02,-1.05,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45070.00,10.16,-1.99,-1.12,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45075.00,10.15,-2.02,-1.07,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45078.00,10.21,-2.00,-1.01,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45082.00,10.19,-1.99,-1.07,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45086.00,10.18,-1.98,-1.10,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45089.00,10.22,-1.98,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45093.00,10.19,-1.97,-1.05,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45096.00,10.20,-1.97,-1.06,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45102.00,10.20,-2.00,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45106.00,10.19,-1.98,-1.09,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45109.00,10.20,-1.99,-1.05,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45113.00,10.23,-1.95,-1.07,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45116.00,10.18,-1.96,-1.09,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45120.00,10.18,-2.00,-1.07,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45123.00,10.21,-1.98,-1.08,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45128.00,10.19,-2.01,-1.02,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45132.00,10.17,-2.01,-1.09,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45136.00,10.12,-2.00,-1.05,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45139.00,10.16,-2.00,-1.05,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45144.00,10.17,-1.98,-1.03,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45147.00,10.20,-1.98,-1.04,-0.05,-0.01,-0.02,-19.89,7.57,21.51,1010.35,
45151.00,10.20,-1.97,-1.01,-0.05,-0.01,-0.01,-19.89,7.57,21.51,1010.35,
45175.00,10.17,-1.98,-1.04,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45180.00,10.19,-1.99,-1.05,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45184.00,10.23,-2.01,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45188.00,10.19,-1.99,-1.02,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45191.00,10.13,-1.94,-1.02,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45195.00,10.16,-1.98,-1.07,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45198.00,10.16,-1.95,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45203.00,10.19,-1.98,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45206.00,10.18,-2.01,-1.11,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45210.00,10.19,-1.99,-1.02,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45213.00,10.18,-1.96,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45217.00,10.18,-2.01,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45220.00,10.15,-2.01,-1.12,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45224.00,10.19,-1.97,-1.04,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45230.00,10.23,-1.98,-1.07,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45234.00,10.18,-1.99,-1.05,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45237.00,10.18,-2.00,-1.04,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45241.00,10.18,-2.00,-1.06,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45244.00,10.17,-1.96,-1.07,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45248.00,10.16,-1.99,-1.10,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45251.00,10.19,-1.96,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45256.00,10.18,-2.05,-1.04,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45260.00,10.21,-2.02,-1.10,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45263.00,10.20,-2.00,-1.06,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45267.00,10.18,-1.98,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45271.00,10.20,-2.01,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45275.00,10.21,-2.00,-1.04,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45279.00,10.19,-1.98,-1.05,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45284.00,10.20,-2.00,-1.05,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45287.00,10.17,-1.98,-1.09,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45291.00,10.18,-2.00,-1.12,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45294.00,10.19,-1.97,-1.09,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45298.00,10.20,-1.97,-1.09,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45301.00,10.19,-1.97,-1.03,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45305.00,10.18,-2.01,-1.04,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45310.00,10.16,-2.00,-1.02,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45314.00,10.17,-1.98,-1.00,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45318.00,10.17,-1.96,-1.03,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45321.00,10.16,-1.98,-1.05,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45325.00,10.22,-2.00,-1.02,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45328.00,10.18,-1.97,-1.08,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45332.00,10.17,-1.97,-1.04,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45337.00,10.18,-1.95,-1.04,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45340.00,10.17,-2.00,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45344.00,10.18,-1.99,-1.10,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45348.00,10.20,-1.95,-1.07,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45351.00,10.21,-1.97,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45356.00,10.18,-1.99,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45359.00,10.17,-1.97,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45363.00,10.16,-1.98,-1.04,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45372.00,10.16,-1.98,-1.02,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45376.00,10.16,-1.98,-1.05,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45379.00,10.18,-1.95,-1.06,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45383.00,10.22,-1.99,-1.08,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45386.00,10.22,-2.02,-1.08,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45390.00,10.20,-2.01,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45393.00,10.18,-1.95,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45399.00,10.21,-1.97,-1.07,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45403.00,10.19,-1.99,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45406.00,10.19,-1.96,-1.04,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45410.00,10.19,-2.00,-1.03,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45413.00,10.18,-1.98,-1.11,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45417.00,10.17,-1.96,-1.05,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45421.00,10.18,-1.97,-1.10,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45430.00,10.20,-1.98,-1.09,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45433.00,10.19,-2.01,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45437.00,10.18,-1.97,-1.10,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45441.00,10.17,-1.99,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45445.00,10.18,-1.97,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45448.00,10.19,-1.99,-1.09,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45452.00,10.16,-1.97,-1.06,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45457.00,10.16,-1.97,-1.04,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45461.00,10.20,-1.97,-1.08,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45464.00,10.18,-1.98,-1.01,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45468.00,10.21,-1.96,-1.13,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45471.00,10.21,-1.97,-1.05,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45475.00,10.17,-1.99,-1.03,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45478.00,10.20,-1.97,-1.09,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45484.00,10.21,-1.99,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45488.00,10.15,-2.01,-1.02,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45491.00,10.20,-1.99,-1.08,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45495.00,10.21,-1.96,-1.05,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45498.00,10.20,-2.00,-1.05,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45502.00,10.17,-1.98,-1.10,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45505.00,10.18,-1.99,-1.04,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45510.00,10.18,-1.97,-1.03,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45514.00,10.14,-1.98,-1.06,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45517.00,10.21,-1.97,-1.09,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45521.00,10.23,-1.99,-1.05,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45526.00,10.17,-2.02,-1.06,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45529.00,10.19,-2.01,-1.04,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45533.00,10.20,-2.00,-1.02,-0.05,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45538.00,10.19,-1.97,-1.01,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45541.00,10.18,-1.97,-1.07,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45545.00,10.20,-2.00,-1.04,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
45548.00,10.21,-2.00,-1.12,-0.06,-0.01,-0.02,-20.20,7.57,21.52,1010.39,
45552.00,10.22,-2.00,-1.10,-0.05,-0.01,-0.01,-20.20,7.57,21.52,1010.39,
